id,name,main_artist,artists,n_artists,year,decade,primary_genre,explicit,key,mode,popularity,popularity_pct_in_year,valence,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,duration_ms,valence_norm,acousticness_norm,danceability_norm,energy_norm,instrumentalness_norm,liveness_norm,loudness_norm,speechiness_norm,tempo_norm,duration_ms_norm,popularity_norm
1lTcdZR0FGO0RyZMpsDDdL,Chicken Talk,Gucci Mane,['Gucci Mane'],1,2020,2020,atl hip hop,1,2,1,37,0.11009852216748768,0.355,0.0558,0.7609999999999999,0.524,0.0,0.361,-7.729,0.161,154.039,276907,0.355,0.05602409638554217,0.7702429149797569,0.524,0.0,0.361,0.818588990682014,0.165979381443299,0.632585510888804,0.05034814070560271,0.37
2rFsFjq0D9JAmc0APpCO6P,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,"['Internet Money', 'Juice WRLD', 'Trippie Redd']",3,2020,2020,pop rap,1,5,1,81,0.888423645320197,0.46,0.114,0.7609999999999999,0.517,0.0,0.157,-6.916,0.0927,147.912,174730,0.46,0.11445783132530121,0.7702429149797569,0.517,0.0,0.157,0.8313209615535198,0.09556701030927836,0.6074240165580456,0.03142083790876987,0.81
5tQcsMR2lV1pCMiSgmjyIL,Free Lighter (feat. Lil Uzi Vert & Chief Keef),2 Chainz,"['2 Chainz', 'Lil Uzi Vert', 'Chief Keef']",3,2020,2020,atl hip hop,0,4,0,46,0.14433497536945813,0.792,0.127,0.774,0.659,0.0,0.324,-5.853,0.247,144.02700000000004,173548,0.792,0.12751004016064257,0.7834008097165992,0.659,0.0,0.324,0.8479680526192154,0.25463917525773194,0.5914696497431287,0.03120188382021906,0.46
24QBf1y8rRcyBgKjoUlIdn,Something You Ain't Ever Had,Waterloo Revival,['Waterloo Revival'],1,2020,2020,contemporary country,0,9,1,69,0.4295566502463054,0.5820000000000001,0.0173,0.488,0.7809999999999999,0.0,0.208,-5.757999999999999,0.0446,76.971,188002,0.5820000000000001,0.017369477911646586,0.4939271255060729,0.7809999999999999,0.0,0.208,0.8494557982930077,0.045979381443298974,0.31609358252534836,0.033879347776152605,0.69
04F42oEuKrRComYJfJuyVR,Backyard Boy,Claire Rosinkranz,['Claire Rosinkranz'],1,2020,2020,modern indie pop,0,5,1,78,0.8160098522167488,0.454,0.3229999999999999,0.8170000000000001,0.635,0.0,0.0738,-7.246,0.163,138.015,129241,0.454,0.32429718875502,0.826923076923077,0.635,0.0,0.0738,0.826153002897189,0.16804123711340208,0.566780421096724,0.02299443982578516,0.78
4SPBwOTXgku4QvmRtMEGfW,Cat Girls Are Ruining My Life!,CORPSE,['CORPSE'],1,2020,2020,unknown,1,1,1,78,0.8160098522167488,0.522,0.0119,0.644,0.883,0.0,0.377,-6.985,0.473,164.158,97317,0.522,0.011947791164658635,0.6518218623481782,0.883,0.0,0.377,0.8302403883799233,0.48762886597938143,0.674140784453835,0.017080827031456775,0.78
18O00Y7yrkJ0pRXm1n21Og,Eleven (feat. Summer Walker),Khalid,"['Khalid', 'Summer Walker']",2,2020,2020,alternative r&b,0,4,0,73,0.6352216748768473,0.151,0.133,0.679,0.408,0.00455,0.23,-9.754,0.0882,129.079,206080,0.151,0.13353413654618473,0.687246963562753,0.408,0.00455,0.23,0.7868765171090754,0.09092783505154639,0.5300833240933526,0.03722812274469879,0.73
5G5H0NFRrp3TCybwAxMJdy,The Crib,Dayday Hotnow,['Dayday Hotnow'],1,2020,2020,unknown,0,6,1,64,0.21798029556650247,0.113,0.0673,0.914,0.382,0.0114,0.103,-15.308,0.445,105.042,30579,0.113,0.06757028112449799,0.9251012145748988,0.382,0.0114,0.103,0.6998982068749511,0.4587628865979382,0.4313715827471079,0.00471825684388981,0.64
2rRJrJEo19S2J82BDsQ3F7,Falling,Trevor Daniel,['Trevor Daniel'],1,2020,2020,alternative r&b,0,10,0,79,0.8445812807881773,0.236,0.123,0.784,0.43,0.0,0.0887,-8.756,0.0364,127.087,159382,0.236,0.12349397590361445,0.7935222672064778,0.43,0.0,0.0887,0.8025056769242817,0.03752577319587629,0.5219028611087155,0.02857776908383089,0.79
6pqpABhTvYk7BvhTGTxHHL,Southside Hov,2 Chainz,['2 Chainz'],1,2020,2020,atl hip hop,0,7,0,45,0.14088669950738916,0.129,0.101,0.488,0.6759999999999999,0.0,0.6,-7.729,0.247,156.722,159529,0.129,0.10140562248995985,0.4939271255060729,0.6759999999999999,0.0,0.6,0.818588990682014,0.25463917525773194,0.6436036746376901,0.02860499941464051,0.45
3ObPkJQAgjAhTwYvDhPrAW,Blue Hour,TOMORROW X TOGETHER,['TOMORROW X TOGETHER'],1,2020,2020,k-pop,0,3,0,79,0.8445812807881773,0.746,0.00962,0.71,0.82,0.0,0.0871,-4.362,0.0836,112.005,209105,0.746,0.00965863453815261,0.7186234817813765,0.82,0.0,0.0871,0.8713178294573644,0.08618556701030927,0.45996624327021396,0.03778847479027088,0.79
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),MEDUZA,"['MEDUZA', 'Dermot Kennedy']",2,2020,2020,edm,0,8,0,86,0.9583743842364532,0.435,0.0689,0.632,0.595,0.0,0.209,-7.644,0.0401,124.114,167903,0.435,0.06917670682730924,0.6396761133603239,0.595,0.0,0.209,0.8199201315480386,0.04134020618556701,0.5096937665036323,0.030156202069060566,0.86
1b2C65g0kgbybIAeKCxRYl,Dreamer,Trippie Redd,['Trippie Redd'],1,2020,2020,melodic rap,0,6,0,65,0.24901477832512314,0.326,0.0975,0.534,0.6679999999999999,0.0,0.191,-4.55,0.0351,119.965,168000,0.326,0.09789156626506025,0.5404858299595142,0.6679999999999999,0.0,0.191,0.8683736590713336,0.036185567010309276,0.4926552419437634,0.030174170382588,0.65
6MD6xpFK4cfquxRqXxqwjq,Obey (with YUNGBLUD),Bring Me The Horizon,"['Bring Me The Horizon', 'YUNGBLUD']",2,2020,2020,melodic metalcore,1,1,0,72,0.587192118226601,0.204,0.000103,0.462,0.99,0.0,0.374,-3.175,0.211,137.061,220539,0.204,0.0001034136546184739,0.4676113360323887,0.99,0.0,0.374,0.8899068201393784,0.2175257731958763,0.562862669245648,0.03990651290236055,0.72
6ALoVRxwV5KxaSWyejnmvi,Untitled (How Does It Feel),Giveon,['Giveon'],1,2020,2020,alternative r&b,0,7,1,66,0.2894088669950739,0.305,0.378,0.347,0.331,0.0,0.304,-8.052,0.031,147.741,221969,0.305,0.3795180722891566,0.3512145748987854,0.331,0.0,0.304,0.8135306553911206,0.031958762886597936,0.6067217780187018,0.040171406596630994,0.66
6pOpsuCxYF1cuRkHBPDigj,Shotta Flow 5,NLE Choppa,['NLE Choppa'],1,2020,2020,memphis hip hop,1,1,1,66,0.2894088669950739,0.77,0.0838,0.8059999999999999,0.7490000000000001,0.0,0.0621,-5.268,0.328,140.032,145167,0.77,0.08413654618473895,0.8157894736842105,0.7490000000000001,0.0,0.0621,0.85712943387362,0.33814432989690724,0.5750635505344815,0.02594457757050618,0.66
0Vymc8g7UAgZ84nylcEPNt,Sleeping On The Floor,Future,"['Future', 'Lil Uzi Vert']",2,2020,2020,atl hip hop,0,11,1,22,0.08990147783251232,0.4970000000000001,0.0202,0.85,0.627,0.0,0.15,-6.7410000000000005,0.341,150.93,167397,0.4970000000000001,0.020281124497991968,0.8603238866396761,0.627,0.0,0.15,0.8340615456894527,0.35154639175257735,0.6198179107787456,0.03006247045416487,0.22
09rXwaqxKLmElSxN0aUnvc,Wait For You To Die,2 Chainz,['2 Chainz'],1,2020,2020,atl hip hop,0,11,0,42,0.1288177339901478,0.311,0.0765,0.72,0.6709999999999999,7.74e-05,0.504,-4.79,0.0507,140.00799999999998,267621,0.311,0.07680722891566265,0.728744939271255,0.6709999999999999,7.74e-05,0.504,0.8646151436849112,0.052268041237113406,0.5749649907394858,0.048627998855955624,0.42
5yCXLEi384DHGRXYMXgjBR,Lie Like This,Julia Michaels,['Julia Michaels'],1,2020,2020,dance pop,1,1,1,74,0.6773399014778325,0.8490000000000001,0.136,0.735,0.6940000000000001,1.72e-06,0.0675,-5.721,0.0538,120.983,218383,0.8490000000000001,0.13654618473895583,0.7439271255060729,0.6940000000000001,1.72e-06,0.0675,0.8500352360817477,0.0554639175257732,0.4968358199148279,0.03950713471715281,0.74
00ETaeHUQ6lops3oWU1Wrt,Hot Stuff,Kygo,"['Kygo', 'Donna Summer']",2,2020,2020,edm,0,5,1,77,0.7830049261083744,0.429,0.019,0.6809999999999999,0.773,1.28e-06,0.11,-5.749,0.148,119.961,199008,0.429,0.019076305220883535,0.6892712550607287,0.773,1.28e-06,0.11,0.8495967426199984,0.15257731958762885,0.49263881531126413,0.03591810302030679,0.77
7FpBQ067pHB67deawpbbcY,Body Like A Back Road,Sam Hunt,['Sam Hunt'],1,2020,2020,contemporary country,0,5,1,68,0.3807881773399015,0.65,0.441,0.736,0.458,0.0,0.148,-7.437,0.0316,98.977,162547,0.65,0.4427710843373494,0.7449392712550608,0.458,0.0,0.148,0.8231618510688279,0.03257731958762887,0.40646470122008815,0.029164054777793092,0.68
72794Eag03xdy7TO0KNuid,Cayendo (Side A - Acoustic),Frank Ocean,['Frank Ocean'],1,2020,2020,alternative r&b,0,3,0,68,0.3807881773399015,0.121,0.982,0.35,0.12,0.000289,0.103,-11.104,0.0393,68.995,202200,0.121,0.9859437751004015,0.35425101214574894,0.12,0.000289,0.103,0.7657348680604495,0.04051546391752578,0.28333887732180185,0.03650939020360137,0.68
1raaNykBg1bDnWENUiglUA,Break My Heart,Dua Lipa,['Dua Lipa'],1,2020,2020,dance pop,0,4,0,79,0.8445812807881773,0.467,0.1669999999999999,0.73,0.7290000000000001,1.39e-06,0.349,-3.434,0.0886,113.012,221820,0.467,0.1676706827309236,0.7388663967611336,0.7290000000000001,1.39e-06,0.349,0.8858507556181976,0.09134020618556701,0.4641016480019055,0.04014380578513009,0.79
0fCwrjKfWxF3xQhZrYUw4T,Blood On My Jeans,Juice WRLD,['Juice WRLD'],1,2020,2020,chicago rap,1,6,1,79,0.8445812807881773,0.464,0.183,0.868,0.55,0.0,0.109,-6.4170000000000025,0.226,117.943,154767,0.464,0.18373493975903615,0.8785425101214575,0.55,0.0,0.109,0.8391355414611229,0.2329896907216495,0.48435157921538186,0.02772288488868537,0.79
7IMwEtpAiJanqF6vQteZN2,Turks (with Gunna & ft. Travis Scott),NAV,"['NAV', 'Gunna', 'Travis Scott']",3,2020,2020,canadian hip hop,1,7,0,72,0.587192118226601,0.379,0.0808,0.894,0.618,0.0,0.5579999999999999,-4.356,0.129,119.1,161320,0.379,0.08112449799196787,0.9048582995951417,0.618,0.0,0.5579999999999999,0.8714117923420249,0.13298969072164948,0.48910298266579605,0.028936764873688313,0.72
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,Jonas Brothers,['Jonas Brothers'],1,2020,2020,boy band,0,9,1,82,0.9039408866995073,0.324,0.00839,0.852,0.698,1.03e-06,0.0773,-7.206,0.0629,113.039,180645,0.324,0.008423694779116466,0.8623481781376519,0.698,1.03e-06,0.0773,0.8267794221282593,0.06484536082474227,0.4642125277712756,0.03251653455325215,0.82
5gRsliQqZLc4tv688SE3wB,Song About You,Sam Grow,['Sam Grow'],1,2020,2020,contemporary country,0,10,1,72,0.587192118226601,0.713,0.000895,0.57,0.767,1.18e-05,0.097,-4.287,0.0331,110.995,180891,0.713,0.0008985943775100401,0.5769230769230769,0.767,1.18e-05,0.097,0.8724923655156214,0.034123711340206184,0.45581851856414807,0.032562103678280496,0.72
1Kl4D0q9VJd22xLwHBsB2g,Someone You Loved,Lewis Capaldi,['Lewis Capaldi'],1,2020,2020,pop,0,1,1,0,0.015270935960591134,0.447,0.7509999999999999,0.501,0.405,0.0,0.105,-5.678999999999999,0.032,109.889,182173,0.447,0.754016064257028,0.507085020242915,0.405,0.0,0.105,0.8506929762743717,0.032989690721649485,0.4512765546780996,0.03279958180139567,0.0
4saHEjXw7O1NXJOzBkUKKG,Está Cabrón Ser Yo,Bad Bunny,"['Bad Bunny', 'Anuel AA']",2,2020,2020,latin,1,10,0,72,0.587192118226601,0.879,0.0732,0.81,0.8540000000000001,0.0,0.123,-3.999,0.254,154.083,227939,0.879,0.07349397590361446,0.819838056680162,0.8540000000000001,0.0,0.123,0.8770025839793282,0.2618556701030928,0.632766203846296,0.04127729146012368,0.72
3QqJ44HiM84iyZS0G2IKIP,Paranoia (feat. Gunna & Young Thug),Pop Smoke,"['Pop Smoke', 'Gunna', 'Young Thug']",3,2020,2020,brooklyn drill,1,2,0,73,0.6352216748768473,0.24,0.231,0.568,0.6459999999999999,0.0,0.12,-4.369,0.219,143.877,212658,0.24,0.23192771084337352,0.5748987854251012,0.6459999999999999,0.0,0.12,0.8712082060919271,0.22577319587628866,0.5908536510244059,0.038446633738342825,0.73
48JysEKbKGJ4N7smn6gPnd,Vampire,2 Chainz,['2 Chainz'],1,2020,2020,atl hip hop,0,10,1,44,0.13768472906403942,0.5710000000000001,0.637,0.531,0.797,0.0,0.233,-6.202000000000001,0.412,150.711,237027,0.5710000000000001,0.6395582329317269,0.5374493927125507,0.797,0.0,0.233,0.8425025448281263,0.4247422680412371,0.6189185526494105,0.042960755721333316,0.44
4ZRrLHqzhGRXYj2qcB4s5S,Tattoo - Remix with Camilo,Rauw Alejandro,"['Rauw Alejandro', 'Camilo']",2,2020,2020,puerto rican pop,0,9,1,90,0.9800492610837438,0.698,0.0413,0.848,0.637,0.0,0.0521,-5.1320000000000014,0.156,96.988,222680,0.698,0.04146586345381526,0.8582995951417004,0.637,0.0,0.0521,0.8592592592592593,0.16082474226804125,0.39829655820982557,0.04030311248238364,0.9
4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),ROSALÍA,"['ROSALÍA', 'Travis Scott']",2,2020,2020,r&b en espanol,0,0,0,84,0.9305418719211823,0.485,0.192,0.7759999999999999,0.509,1.49e-06,0.115,-6.266,0.467,94.634,129371,0.485,0.1927710843373494,0.7854251012145749,0.509,1.49e-06,0.115,0.8415002740584137,0.48144329896907223,0.38862948498400457,0.023018521070718837,0.84
3f3cliOygeuUpGRwdohy12,Comfortable,H.E.R.,['H.E.R.'],1,2020,2020,alternative r&b,0,5,0,66,0.2894088669950739,0.353,0.632,0.429,0.399,3.2299999999999986e-05,0.087,-11.679,0.0893,72.487,255066,0.353,0.6345381526104418,0.4342105263157895,0.399,3.2299999999999986e-05,0.087,0.7567300916138125,0.0920618556701031,0.29767932749366544,0.0463023063163994,0.66
3wYOGJYD31sLRmBgCvWxa4,I Found You,Cash Cash,"['Cash Cash', 'Andy Grammer']",2,2020,2020,arkansas country,0,1,1,69,0.4295566502463054,0.472,0.0714,0.6459999999999999,0.7609999999999999,0.0,0.222,-2.557,0.0385,129.916,167308,0.472,0.07168674698795181,0.6538461538461537,0.7609999999999999,0.0,0.222,0.8995849972594159,0.039690721649484534,0.533520596943825,0.030045984063402583,0.69
3ODTE9DkjQHCGEqL1lOIOC,Egiye De Reprise,Arijit Singh,['Arijit Singh'],1,2020,2020,desi pop,0,1,1,2,0.056403940886699505,0.395,0.368,0.5710000000000001,0.534,0.0,0.13,-6.646,0.0281,82.023,234146,0.395,0.36947791164658633,0.5779352226720649,0.534,0.0,0.13,0.8355492913632449,0.028969072164948453,0.33684041937192766,0.042427078285533916,0.02
2h2rGgW5eJHFAvoDBBPkfP,Heavy,Gucci Mane,['Gucci Mane'],1,2020,2020,atl hip hop,1,1,1,38,0.11280788177339901,0.405,0.116,0.742,0.67,0.0,0.097,-3.65,0.0401,145.018,271440,0.405,0.11646586345381527,0.7510121457489879,0.67,0.0,0.097,0.8824680917704174,0.04134020618556701,0.5955393479448229,0.049335431735968785,0.38
75UvJXVZZKA6lMSupSf46d,NEED YOU MOST (So Sick),The Kid LAROI,['The Kid LAROI'],1,2020,2020,australian hip hop,1,5,1,68,0.3807881773399015,0.285,0.0681,0.63,0.7070000000000001,0.0,0.284,-3.632,0.0508,86.84899999999998,135227,0.285,0.06837349397590362,0.6376518218623481,0.7070000000000001,0.0,0.284,0.8827499804243991,0.052371134020618555,0.35665915148229815,0.024103288534808143,0.68
2z3woIGj8hClFZVq0Hvcwr,Who Wants What,Russ,"['Russ', 'Ab-Soul']",2,2020,2020,hawaiian hip hop,1,7,0,54,0.16034482758620688,0.293,0.168,0.716,0.8170000000000001,0.0,0.0914,-4.895,0.341,85.09299999999998,323304,0.293,0.16867469879518074,0.7246963562753036,0.8170000000000001,0.0,0.0914,0.8629707932033515,0.35154639175257735,0.34944785981511817,0.058942737022431864,0.54
2ab4xGVMBb14NpPrj4xDq5,Money Mouf,Tyga,"['Tyga', 'Saweetie', 'YG']",3,2020,2020,dance pop,1,10,0,72,0.587192118226601,0.7929999999999999,0.00136,0.968,0.7929999999999999,0.0,0.0814,-4.645,0.256,105.012,211704,0.7929999999999999,0.0013654618473895584,0.979757085020243,0.7929999999999999,0.0,0.0814,0.8668859133975414,0.2639175257731959,0.4312483830033633,0.03826991444859877,0.72
0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),Brent Faiyaz,['Brent Faiyaz'],1,2020,2020,dmv rap,1,5,1,74,0.6773399014778325,0.286,0.809,0.5489999999999999,0.242,8.1e-05,0.127,-11.692,0.038,144.211,180304,0.286,0.8122489959839359,0.5556680161943319,0.242,8.1e-05,0.127,0.7565265053637147,0.03917525773195876,0.5922252748380951,0.03245336759538767,0.74
1lwvJQGhdq6Kyr4BBquf23,survivin',Bastille,['Bastille'],1,2020,2020,metropopolis,0,7,1,74,0.6773399014778325,0.68,0.25,0.787,0.78,0.0,0.0908,-5.023,0.129,95.035,173206,0.68,0.25100401606425704,0.7965587044534413,0.78,0.0,0.0908,0.8609662516639262,0.13298969072164948,0.3902762548920565,0.031138531622008924,0.74
0FlfN5cbUUpIHCRH8X1M44,The Climb Back,J. Cole,['J. Cole'],1,2020,2020,conscious hip hop,1,10,0,74,0.6773399014778325,0.287,0.0398,0.61,0.569,0.0,0.337,-9.447,0.345,81.40899999999998,304640,0.287,0.03995983935742972,0.6174089068825911,0.569,0.0,0.337,0.7916842847075405,0.35567010309278346,0.3343189312832895,0.05548541121133849,0.74
3wYRLYuO1M88d8woWUIxct,Ignorantes,Bad Bunny,"['Bad Bunny', 'Sech']",2,2020,2020,latin,1,1,1,79,0.8445812807881773,0.505,0.267,0.85,0.536,3.89e-05,0.0996,-5.1610000000000005,0.0599,96.029,210607,0.505,0.2680722891566265,0.8603238866396761,0.536,3.89e-05,0.0996,0.8588051053167333,0.06175257731958763,0.3943582730681253,0.03806670578942767,0.79
7CwPDvjGUUyPSJK8HudIlO,Alone,Night Lovell,['Night Lovell'],1,2020,2020,canadian hip hop,1,10,1,71,0.5362068965517242,0.696,0.0108,0.8290000000000001,0.609,0.261,0.11,-10.008,0.059,143.97,130000,0.696,0.010843373493975903,0.8390688259109312,0.609,0.261,0.11,0.7828987549917783,0.060824742268041236,0.5912355702300139,0.023135037248128702,0.71
2uu2aGqA2UblCg581Q7l1g,Caramelo - Remix,Ozuna,"['Ozuna', 'KAROL G', 'Myke Towers']",3,2020,2020,latin,0,3,0,82,0.9039408866995073,0.62,0.062,0.754,0.7959999999999999,8.6e-05,0.204,-3.743,0.139,168.045,233160,0.62,0.06224899598393574,0.7631578947368421,0.7959999999999999,8.6e-05,0.204,0.8810116670581787,0.14329896907216497,0.6901033645850015,0.04224443130472926,0.82
7qeWNGBqqagdwf4KnjRzGZ,U Played (feat. Lil Baby),Moneybagg Yo,"['Moneybagg Yo', 'Lil Baby']",2,2020,2020,rap,1,2,1,69,0.4295566502463054,0.8809999999999999,0.00341,0.8740000000000001,0.847,0.0,0.29,-3.574,0.233,134.965,164754,0.8809999999999999,0.003423694779116466,0.8846153846153847,0.847,0.0,0.29,0.8836582883094511,0.24020618556701032,0.55425511381603,0.02957288022062866,0.69
7I0vl97TYZW86qYdgcD1qu,Back Door,Stray Kids,['Stray Kids'],1,2020,2020,k-pop,0,7,1,79,0.8445812807881773,0.653,0.157,0.82,0.8420000000000001,0.0,0.112,-3.853,0.272,107.952,189287,0.653,0.1576305220883534,0.8299595141700404,0.8420000000000001,0.0,0.112,0.8792890141727351,0.2804123711340206,0.4433219578903276,0.03411738162030471,0.79
7fsNNSLGG8Wi0nFbufCU6L,Know My Rights (feat. Lil Baby),6LACK,"['6LACK', 'Lil Baby']",2,2020,2020,alternative r&b,1,1,0,71,0.5362068965517242,0.542,0.249,0.789,0.419,0.0257,0.123,-9.874,0.157,117.988,194396,0.542,0.25,0.798582995951417,0.419,0.0257,0.123,0.7849972594158641,0.1618556701030928,0.4845363788309987,0.035063774546198204,0.71
4YhJ3a6kBPGJWX4Ek77sDd,TOP FLOOR (feat. Travis Scott),Gunna,"['Gunna', 'Travis Scott']",2,2020,2020,atl hip hop,1,8,0,69,0.4295566502463054,0.481,0.206,0.823,0.504,0.0,0.417,-8.65,0.16,112.985,169907,0.481,0.20682730923694778,0.832995951417004,0.504,0.0,0.417,0.8041656878866181,0.16494845360824742,0.4639907682325354,0.030527423721730472,0.69
2ImaJZH7XqxrzbQZpYDmol,Addison Rae,The Kid LAROI,['The Kid LAROI'],1,2020,2020,australian hip hop,1,5,0,75,0.7152709359605911,0.397,0.0155,0.901,0.49,0.0,0.109,-9.099,0.129,135.015,163574,0.397,0.015562248995983935,0.9119433198380568,0.49,0.0,0.109,0.7971341320178529,0.13298969072164948,0.5544604467222708,0.029354296612769136,0.75
0kSUH6KBoUrHWL93j1Lx3h,Come Back To Bed,Sean Stemaly,['Sean Stemaly'],1,2020,2020,contemporary country,0,1,0,67,0.3334975369458128,0.8059999999999999,0.42,0.525,0.84,1.67e-05,0.361,-4.21,0.037,136.037,183920,0.8059999999999999,0.4216867469879518,0.5313765182186235,0.84,1.67e-05,0.361,0.8736982225354318,0.03814432989690721,0.5586574513258346,0.03312319668523516,0.67
0zPEXmb9TyAhUTfNuQ55u2,Big Boy Diamonds (feat. Kodak Black & London on Da Track),Gucci Mane,"['Gucci Mane', 'Kodak Black', 'London On Da Track']",3,2020,2020,atl hip hop,1,0,0,42,0.1288177339901478,0.542,0.0307,0.884,0.635,0.0,0.114,-6.284,0.299,129.045,151482,0.542,0.030823293172690766,0.8947368421052632,0.635,0.0,0.114,0.841218385404432,0.3082474226804124,0.5299436977171087,0.02711437035324593,0.42
170DNUSnQRp1tGpppF26pA,Epidemic,Polo G,['Polo G'],1,2020,2020,chicago rap,1,1,1,81,0.888423645320197,0.476,0.128,0.616,0.617,0.0,0.177,-8.431000000000001,0.52,175.929,177273,0.476,0.12851405622489961,0.6234817813765182,0.617,0.0,0.177,0.8075953331767286,0.5360824742268041,0.7224802572410649,0.03189190410774171,0.81
58GJNfq2m0Qr5nIUCDbXVQ,DND,Polo G,['Polo G'],1,2020,2020,chicago rap,1,0,0,69,0.4295566502463054,0.231,0.129,0.779,0.797,0.0,0.118,-4.583,0.356,159.958,180058,0.231,0.12951807228915663,0.7884615384615385,0.797,0.0,0.118,0.8678568632057004,0.3670103092783505,0.6568928203296004,0.03240779847035932,0.69
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,Khalid,"['Khalid', 'Disclosure']",2,2020,2020,alternative r&b,0,9,0,82,0.9039408866995073,0.508,0.145,0.79,0.6940000000000001,0.00252,0.281,-7.726,0.0708,103.007,181436,0.508,0.14558232931726905,0.7995951417004049,0.6940000000000001,0.00252,0.281,0.8186359721243442,0.07298969072164949,0.42301453346310375,0.032663059666656294,0.82
4oO8HV1rGgXIGklt8HYjJR,Satisfacción,Arcangel,"['Arcangel', 'Myke Towers']",2,2020,2020,latin,1,11,0,77,0.7830049261083744,0.581,0.0691,0.8540000000000001,0.715,0.0,0.0651,-5.617999999999999,0.207,90.021,184133,0.581,0.06937751004016064,0.8643724696356276,0.715,0.0,0.0651,0.851648265601754,0.2134020618556701,0.3696854710542202,0.03316265287885726,0.77
2p72O2JobPc9sVz520Hil5,Reality Check,Swae Lee,['Swae Lee'],1,2020,2020,melodic rap,1,9,1,68,0.3807881773399015,0.0702,0.176,0.542,0.434,0.0,0.178,-11.17,0.0645,120.046,232000,0.0702,0.17670682730923692,0.548582995951417,0.434,0.0,0.178,0.7647012763291833,0.06649484536082474,0.4929878812518737,0.04202955250378261,0.68
5Rse8If81NbzXL1ARjHOTB,Pretty Please,Jackson Wang,"['Jackson Wang', 'Galantis']",2,2020,2020,hong kong hip hop,0,6,0,72,0.587192118226601,0.691,0.0397,0.6859999999999999,0.867,4.18e-05,0.396,-4.396,0.0449,126.068,145792,0.691,0.039859437751004013,0.694331983805668,0.867,4.18e-05,0.396,0.8707853731109545,0.046288659793814434,0.5177181764795262,0.026060352786533472,0.72
31iqpzg1ZXLLgq0L5iIwLe,Throat Baby (Go Baby),BRS Kash,['BRS Kash'],1,2020,2020,unknown,1,4,0,76,0.7492610837438424,0.213,0.0135,0.9,0.521,0.0,0.0951,-7.286,0.147,132.007,218182,0.213,0.01355421686746988,0.9109311740890689,0.521,0.0,0.0951,0.8255265836661185,0.1515463917525773,0.542107619082819,0.039469901407678434,0.76
4UrWls30wtlSJjzaqtpNcJ,Inside Job (feat. DJ Premier),Russ,"['Russ', 'DJ Premier']",2,2020,2020,hawaiian hip hop,1,4,0,53,0.15911330049261083,0.758,0.114,0.6409999999999999,0.838,0.0,0.441,-5.6770000000000005,0.242,85.91799999999998,170296,0.758,0.11445783132530121,0.6487854251012145,0.838,0.0,0.441,0.8507242972359252,0.24948453608247423,0.3528358527680928,0.030599482216185858,0.53
3Mf5CJ4c9wzdCI5Dib3V3B,driveway,Lil Peep,['Lil Peep'],1,2020,2020,emo rap,1,11,1,68,0.3807881773399015,0.232,0.0166,0.392,0.499,0.0,0.234,-6.997000000000001,0.0425,135.55100000000002,159080,0.232,0.016666666666666666,0.3967611336032389,0.499,0.0,0.234,0.8300524626106022,0.043814432989690726,0.5566616154771732,0.0285218264994465,0.68
7GwYENSg87oERcW0Wacd6m,SKYBOX,Gunna,['Gunna'],1,2020,2020,atl hip hop,1,1,1,65,0.24901477832512314,0.343,0.0991,0.779,0.7070000000000001,0.0,0.0934,-6.527,0.16,140.894,178097,0.343,0.09949799196787149,0.7884615384615385,0.7070000000000001,0.0,0.0934,0.8374128885756793,0.16494845360824742,0.5786034898380745,0.03204454215255209,0.65
61KoN6PlBhQD7sivCcf0hA,Compensating (feat. Young Thug),Aminé,"['Aminé', 'Young Thug']",2,2020,2020,hip hop,1,5,0,70,0.4839901477832512,0.495,0.292,0.868,0.616,0.0,0.253,-5.405,0.17,98.017,197856,0.495,0.2931726907630522,0.8785425101214575,0.616,0.0,0.253,0.8549839480072039,0.1752577319587629,0.40252230942026307,0.035704706142125286,0.7
4HCe2Bw3ApLwGQ28rb2yEi,Good Die Young,Koe Wetzel,['Koe Wetzel'],1,2020,2020,texas country,0,11,1,65,0.24901477832512314,0.534,0.0382,0.604,0.7040000000000001,0.0,0.0588,-5.627000000000002,0.0411,118.018,165699,0.534,0.03835341365461847,0.611336032388664,0.7040000000000001,0.0,0.0588,0.8515073212747631,0.04237113402061855,0.48465957857474323,0.029747932347261925,0.65
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,['Taylor Swift'],1,2020,2020,dance pop,0,0,0,83,0.9167487684729064,0.551,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,239560,0.551,0.5391566265060241,0.6204453441295547,0.581,0.000345,0.25,0.8051366376947773,0.04371134020618557,0.5340010759444286,0.04342996951684872,0.83
